coef,coef_bias,se,robust_se,p_value,robust_p_value,n_cont,n_treat,poly,h_bandwidth,b_bandwidth,threshold,donut,controls,sig,robust_sig,ci_lower,ci_upper,robust_ci_lower,robust_ci_upper,outcome
-0.0124420769312765,-0.0177324323147732,0.0210933888950517,0.0255344091135052,0.555286720400022,0.48739852679706,8526,6859,1,1.2918839312253,2.57393887071257,16,TRUE,FALSE,"","",-0.0537851191655779,0.0289009653030248,-0.0677798741772434,0.032315009547697,enrol_2_ontime_all_0914
-0.0188580388915809,-0.0216186945083128,0.0121522494575197,0.0147217288644479,0.120706576525677,0.141971486103296,8125,6729,1,1.26068145509601,2.54234012664092,16,TRUE,FALSE,"","",-0.0426764478283195,0.00496037004515775,-0.0504732830826306,0.00723589406600508,enrol_2_anytime_all_0914
0.0614813672171735,0.0672757323731941,0.0523314708171513,0.0630231101024655,0.240056730088799,0.285756409219169,3009,4120,1,0.717187019452208,1.50518371967017,16,TRUE,FALSE,"","",-0.041088315584443,0.16405105001879,-0.0562495634276383,0.190801028174026,enrol_3_ontime_all_0914
-0.0321185122972785,-0.0389694988714684,0.0187225441766155,0.0216851494040145,0.0862537151293998,0.072326210045858,6780,6137,1,1.12986112811494,2.52460671814751,16,TRUE,FALSE,*,*,-0.0688146988834448,0.00457767428888786,-0.0814723917033368,0.00353339396040005,enrol_3_anytime_all_0914
-0.294160621671558,-0.353596010586926,0.13837813117093,0.152847828380902,0.0335220889690894,0.0207014317716307,4286,4812,1,0.855971189165288,2.10031097576599,16,TRUE,FALSE,**,**,-0.565381758766581,-0.0229394845765355,-0.653177754213495,-0.0540142669603582,quality
-0.123096974042262,-0.170154790744526,0.187860178071718,0.22164940944168,0.51230135056533,0.442680076889258,2970,4001,1,0.721922312493612,1.5632754340091,16,TRUE,FALSE,"","",-0.49130292306283,0.245108974978306,-0.604587633250218,0.264278051761166,quality_bacyear_plus1
-0.13309393011,-0.15059694707243,0.175883071085834,0.215300348463076,0.449218677518021,0.484255997853247,2819,3875,1,0.730598511999304,1.49685502944853,16,TRUE,FALSE,"","",-0.477824749438235,0.211636889218235,-0.572585630060058,0.271391735915199,quality_bacyear_plus2
0.0318608795159676,0.0300310683475757,0.123397917060596,0.154198593086645,0.796255451444714,0.84558413630849,7074,6326,1,1.15913418718257,2.16163914951633,16,TRUE,FALSE,"","",-0.209999037922801,0.273720796954736,-0.272198174102248,0.332260310797399,tot_enrol_yrs
-0.0588637789864794,-0.0680374666476649,0.0613639065715294,0.0754750443763222,0.337429110723172,0.367345671400931,8372,6832,1,1.2874190032144,2.50699479370179,16,TRUE,FALSE,"","",-0.179137035866677,0.0614094778937182,-0.215968553625256,0.0798936203299266,max_enrol_degetu
-0.00285249325813353,-0.0200053685209161,0.0591117619867929,0.0684591620610397,0.961512273549011,0.770115827923558,2441,3646,1,0.667741685168766,1.49527373069302,16,TRUE,FALSE,"","",-0.118711546752248,0.11300656023598,-0.154185326160554,0.114174589118722,grad_5_all
-0.0107075681462891,-0.020450819864358,0.0357062693047116,0.0425338306092458,0.764269286227178,0.63064939047569,3304,4287,1,0.784960542033079,1.6833842554768,16,TRUE,FALSE,"","",-0.0806918559835239,0.0592767196909457,-0.10381712785848,0.0629154881297637,grad_7_all
0.0114191306298665,0.00575818995296507,0.0298882984412871,0.0364163052487485,0.702416678763617,0.874361294114001,3914,4554,1,0.856821008770995,1.76286481807484,16,TRUE,FALSE,"","",-0.0471619343150561,0.0700001955747892,-0.065617768334582,0.0771341482405122,grad_9_all
-9.22675844385492,-13.6653302140338,13.2142946061246,15.2031270493847,0.485026671314622,0.368732582172746,2261,2886,1,0.760925687490861,1.72592756493404,16,TRUE,FALSE,"","",-35.1267758718591,16.6732589841492,-43.4634592308278,16.1327988027602,max_ects_credits
-0.00813804973092225,-0.00905550408593925,0.0191180243759719,0.0237334779000919,0.670345264381314,0.70279531511524,9543,7271,1,1.39338686719907,2.62175881322951,16,TRUE,FALSE,"","",-0.0456093775078271,0.0293332780459826,-0.0555731207701194,0.0374621125982409,master_anytime_all
-0.0054544321152834,-0.0111044324053653,0.0373148184078256,0.0458418525965058,0.88378454098666,0.808599238538064,4305,4939,1,0.867506324570773,1.74408673379665,16,TRUE,FALSE,"","",-0.0785914761946215,0.0676826119640547,-0.100954463494517,0.0787455986837861,master_select_anytime_all
-0.156518055804007,-0.188314219751419,0.171868303292095,0.208113796750715,0.362460848383664,0.365538619286833,2442,3351,1,0.742501621814644,1.55953179032999,16,TRUE,FALSE,"","",-0.493379930256513,0.180343818648499,-0.596217261382821,0.219588821879983,quality_first_grad_degree
