coef,coef_bias,se,robust_se,p_value,robust_p_value,n_cont,n_treat,poly,h_bandwidth,b_bandwidth,threshold,donut,controls,sig,robust_sig,ci_lower,ci_upper,robust_ci_lower,robust_ci_upper,outcome
-0.0205322455866555,0.048097609589203,0.0195286558300499,0.061180272115491,0.293079221499808,0.431772542169055,11680,10058,1,1,1,16,TRUE,FALSE,"","",-0.0588084110135534,0.0177439198402424,-0.0718157237571594,0.168010942935565,enrol_2_ontime_all_0914
-0.0119866355514664,-0.0197022819937893,0.0105594859055169,0.0335345156862191,0.256311081428413,0.556852853730035,11680,10058,1,1,1,16,TRUE,FALSE,"","",-0.0326832279262795,0.00870995682334674,-0.0854299327387788,0.0460253687512002,enrol_2_anytime_all_0914
0.011446469733577,0.131282695280983,0.0219273085108299,0.0683538592254422,0.601657162943854,0.0547779593359898,11680,10058,1,1,1,16,TRUE,FALSE,"",*,-0.0315310549476496,0.0544239944148036,-0.00269086880088409,0.265256259362849,enrol_3_ontime_all_0914
-0.0176499745414613,-0.0302846773198282,0.0152560847933397,0.0478322312515789,0.247307593120705,0.526639787445372,11680,10058,1,1,1,16,TRUE,FALSE,"","",-0.0475519007364072,0.0122519516534845,-0.124035850572923,0.0634664959332665,enrol_3_anytime_all_0914
-0.128533281594301,-0.576689102513264,0.0768891445433228,0.235495344536947,0.0945893993093889,0.0143319320953893,11680,10058,1,1,1,16,TRUE,FALSE,*,**,-0.279236004899213,0.0221694417106119,-1.03825997780568,-0.115118227220847,quality
-0.0468192735591799,-0.324446538019224,0.0777620692854856,0.237403797531527,0.547118431165089,0.171736835965144,11069,9710,1,1,1,16,TRUE,FALSE,"","",-0.199232929358732,0.105594382240372,-0.789757981181016,0.140864905142568,quality_bacyear_plus1
-0.0942276859611439,-0.253740449409477,0.0755525607479148,0.231750524225226,0.212331294724504,0.273566498240135,10037,9231,1,1,1,16,TRUE,FALSE,"","",-0.242310705027057,0.053855333104769,-0.707971476890921,0.200490578071966,quality_bacyear_plus2
0.0466862105436174,-0.109392431214911,0.107865025223031,0.335199965504064,0.665145068732604,0.744159737537596,11680,10058,1,1,1,16,TRUE,FALSE,"","",-0.164729238893523,0.258101659980758,-0.766384363602877,0.547599501173055,tot_enrol_yrs
-0.0378310905402941,-0.0117263795376328,0.0562363842999528,0.175461297335405,0.501128268965145,0.94671567437715,11680,10058,1,1,1,16,TRUE,FALSE,"","",-0.148054403768202,0.0723922226876134,-0.355630522315026,0.332177763239761,max_enrol_degetu
-0.0161067829818318,0.0636738048301262,0.0223635965626716,0.0696785317374068,0.471387529443538,0.360810161167117,10386,9518,1,1,1,16,TRUE,FALSE,"","",-0.0599394322446681,0.0277258662810046,-0.0728961173751911,0.200243727035443,grad_5_all
-0.0129675967032439,0.0338864108538466,0.0183256954053545,0.0581530725238279,0.479182350007867,0.560088146997593,10386,9518,1,1,1,16,TRUE,FALSE,"","",-0.0488859596977386,0.0229507662912509,-0.0800936112928562,0.147866433000549,grad_7_all
-0.00150194272772053,0.0745532330807628,0.0172499406756241,0.0548170640689586,0.930616314010784,0.173818228741009,10386,9518,1,1,1,16,TRUE,FALSE,"","",-0.0353118264519437,0.0323079409965027,-0.032888212494396,0.181994678655922,grad_9_all
-3.24970421703529,11.1740906156696,6.4067564256004,20.0861039080094,0.61199288319035,0.577999287328406,7389,6456,1,1,1,16,TRUE,FALSE,"","",-15.8069468112121,9.30753837714149,-28.1946730440289,50.5428542753681,max_ects_credits
-0.0247105830782377,-0.0188459600325892,0.0194223409439336,0.0607675319218745,0.20327498440486,0.75646053081786,11680,10058,1,1,1,16,TRUE,FALSE,"","",-0.0627783713283476,0.0133572051718722,-0.137950322599463,0.100258402534285,master_anytime_all
-0.0476012876603265,-0.0640211439864946,0.0217461792268597,0.0667980700802426,0.0286005123198294,0.337846956983984,11680,10058,1,1,1,16,TRUE,FALSE,**,"",-0.0902237989449715,-0.00497877637568146,-0.19494536134377,0.0669030733707809,master_select_anytime_all
-0.0763491716207909,-0.298924978860221,0.0769267152615644,0.235549447716571,0.32095743972847,0.204421789868984,8280,7871,1,1,1,16,TRUE,FALSE,"","",-0.227125533533457,0.0744271902918753,-0.760601896384699,0.162751938664258,quality_first_grad_degree
