coef,coef_bias,se,robust_se,p_value,robust_p_value,n_cont,n_treat,poly,h_bandwidth,b_bandwidth,threshold,donut,controls,sig,robust_sig,ci_lower,ci_upper,robust_ci_lower,robust_ci_upper,outcome
0.0305227554349712,0.0356805422038222,0.02674278199309,0.0325575734318912,0.253726150617215,0.273113163007162,6171,4023,1,0.935730628744722,1.85978025581755,16,TRUE,FALSE,"","",-0.0218930972714852,0.0829386081414276,-0.0281323017226844,0.0994933861303289,enrol_2_ontime_all_0914
-0.00327422756069184,-0.00201625515767478,0.0128083804449759,0.0157839339051376,0.798235268971981,0.898353959772091,8683,4623,1,1.13098871922237,2.13287810097007,16,TRUE,FALSE,"","",-0.0283786532328446,0.0218301981114609,-0.0329527656117444,0.0289202552963948,enrol_2_anytime_all_0914
-0.00939844549371416,-0.0174763646737039,0.0314468693191107,0.0378094768685037,0.765041187396948,0.643922267440626,6479,4118,1,0.958487659634021,1.932821299818,16,TRUE,FALSE,"","",-0.0710343093591711,0.0522374183717428,-0.0915829393359711,0.0566302099885633,enrol_3_ontime_all_0914
-0.0134789106455027,-0.0174099378098207,0.0256783613316981,0.0314084664922326,0.599643537420107,0.579368652136448,6171,4023,1,0.935724440637675,1.85269132644275,16,TRUE,FALSE,"","",-0.0638084988556309,0.0368506775646256,-0.0789705321345967,0.0441506565149553,enrol_3_anytime_all_0914
0.0558757162540928,0.0306507964165448,0.102792867128168,0.12450985165532,0.586733408059788,0.805549355464681,5638,3940,1,0.890083163553783,1.78311604692154,16,TRUE,FALSE,"","",-0.145598303317116,0.257349735825301,-0.213388512827882,0.274690105660972,quality
-0.00937565076324631,-0.0520992640164906,0.11324851190581,0.129843264345845,0.934019879563668,0.68823803239277,4958,3627,1,0.855881015346803,1.91494200731558,16,TRUE,FALSE,"","",-0.231342734098635,0.212591432572142,-0.306592062134346,0.202393534101365,quality_bacyear_plus1
0.0194031676568969,0.0072700824520382,0.112796349528954,0.139467000274127,0.863422226542057,0.958427007248252,4386,3380,1,0.883673744315445,1.73141975671534,16,TRUE,FALSE,"","",-0.201677677419852,0.240484012733646,-0.266085238085251,0.280625402989327,quality_bacyear_plus2
-0.243594980550494,-0.332893615797225,0.310462167672277,0.350251484604568,0.432676108280468,0.341887864889475,2983,3007,1,0.643612260154066,1.4884276607214,16,TRUE,FALSE,"","",-0.852100829188157,0.364910868087169,-1.01938652562218,0.353599294027727,tot_enrol_yrs
-0.108062073305257,-0.143624249549807,0.131775351741401,0.153343312425542,0.412188918725725,0.348954609907378,3886,3378,1,0.737567760224101,1.61570367097489,16,TRUE,FALSE,"","",-0.366341762718404,0.150217616107889,-0.44417714190387,0.156928642804255,max_enrol_degetu
0.00239731964429635,0.0122117500630132,0.0359261061684331,0.0430295163972697,0.946797302931287,0.776564129906287,4436,3394,1,0.922885079625008,1.90520244733824,16,TRUE,FALSE,"","",-0.0680178484458325,0.0728124877344252,-0.0721261020756353,0.0965496022016618,grad_5_all
0.00313743541356004,0.00599697684399114,0.0347979016356017,0.0426585001895584,0.928158777628795,0.888200917681864,3492,3002,1,0.802482856204285,1.62577363672949,16,TRUE,FALSE,"","",-0.0650664517922193,0.0713413226193393,-0.0776136835275433,0.0896076372155256,grad_9_all
-15.3028721108699,-21.5240265227827,21.6931403496695,23.8963138641675,0.480546118104319,0.367734125268998,1440,1762,1,0.583954069912681,1.40802278423674,16,TRUE,FALSE,"","",-57.821427196222,27.2156829744823,-68.360801696551,25.3127486509856,max_ects_credits
-0.0153533600184643,-0.0224597692539184,0.0262029304464636,0.0314528014288373,0.557915452364914,0.47517864001199,8084,4482,1,1.08220950134968,2.12789057138189,16,TRUE,FALSE,"","",-0.066711103693533,0.0360043836566043,-0.0841072600544395,0.0391877215466028,master_anytime_all
-0.0153108554846677,-0.0188599976843913,0.0335319234420972,0.0413486508573019,0.647954736411215,0.648302801107355,5059,3756,1,0.845866835117165,1.66358101424318,16,TRUE,FALSE,"","",-0.0810334254311783,0.0504117144618429,-0.099903353364703,0.0621833579959204,master_select_anytime_all
-0.01440947954206,-0.0195894024527448,0.113157729689576,0.141170214540246,0.898671482705298,0.889636313378229,3618,2854,1,0.925532163725354,1.78479548567556,16,TRUE,FALSE,"","",-0.236198629733629,0.207379670649509,-0.296283022951627,0.257104218046137,quality_first_grad_degree
