coef,coef_bias,se,robust_se,p_value,robust_p_value,n_cont,n_treat,poly,h_bandwidth,b_bandwidth,threshold,donut,controls,sig,robust_sig,ci_lower,ci_upper,robust_ci_lower,robust_ci_upper,outcome
-0.00445783583794679,-0.0109225057205893,0.0290759161756723,0.034408361964178,0.878148197534683,0.750911627432367,7154,8146,1,0.767886109883569,1.64303211419983,16,TRUE,FALSE,"","",-0.0614466315422645,0.0525309598663709,-0.0783628951703781,0.0565178837291996,enrol_2_ontime_all_0914
-0.0137629124383607,-0.0151836587596077,0.0130862397789333,0.0159856556113159,0.292933210765317,0.342198528710789,8963,8904,1,0.856462787440421,1.7448596653782,16,TRUE,FALSE,"","",-0.03941194240507,0.0118861175283487,-0.0465155437577868,0.0161482262385714,enrol_2_anytime_all_0914
0.0351275040735299,0.0424697462973618,0.0304299509373856,0.0362046886151986,0.248347410032547,0.240777568422444,7851,8399,1,0.79944652625041,1.69344336286957,16,TRUE,FALSE,"","",-0.0245151997637459,0.0947702079108057,-0.0284914433884274,0.113430935983151,enrol_3_ontime_all_0914
-0.0191308603804004,-0.0181078013852085,0.0168987062263396,0.0208918324708229,0.257596497915074,0.386084102931638,10219,9603,1,0.92610432481333,1.83340249046835,16,TRUE,FALSE,"","",-0.0522523245840259,0.0139906038232252,-0.0590557930280213,0.0228401902576043,enrol_3_anytime_all_0914
-0.225515191934264,-0.270626522352963,0.107521533391039,0.118377813354578,0.0359585695343384,0.0222469251788365,7851,8399,1,0.79386720594281,1.97309545275177,16,TRUE,FALSE,**,**,-0.436257397380701,-0.0147729864878267,-0.502647036527936,-0.0386060081779894,quality
-0.198248224490861,-0.239191716859587,0.144550398557299,0.166478390287657,0.17022484837829,0.150782401160411,5328,6969,1,0.676231243245112,1.5176300173127,16,TRUE,FALSE,"","",-0.481567005663166,0.0850705566814441,-0.565489361823395,0.0871059281042216,quality_bacyear_plus1
-0.47385214406993,-0.507318612148708,0.207989688778594,0.237231802835145,0.022711791132585,0.0324767303308452,3427,5763,1,0.570611345200095,1.28012353393346,16,TRUE,FALSE,**,**,-0.881511934075974,-0.0661923540638865,-0.972292945705592,-0.0423442785918247,quality_bacyear_plus2
0.0168774925906732,0.0466064144676111,0.142473612426811,0.17148021256538,0.90570280653176,0.785784357966692,8382,8666,1,0.821670588533234,1.70281894721436,16,TRUE,FALSE,"","",-0.262370787765877,0.296125772947223,-0.289494802160534,0.382707631095756,tot_enrol_yrs
-0.0318380324577241,-0.0115837177889002,0.090322399752502,0.106197879385644,0.724468411140982,0.913141628734671,6633,7888,1,0.73286403724621,1.58741513248517,16,TRUE,FALSE,"","",-0.208869935972628,0.14519387105718,-0.219731561384763,0.196564125806963,max_enrol_degetu
-0.00667529408966949,-0.00727062405497492,0.0284184716783548,0.0351009411298495,0.814291946062367,0.835904637563973,7708,8387,1,0.844503185132972,1.68394459249944,16,TRUE,FALSE,"","",-0.0623754985792449,0.049024910399906,-0.07606846866948,0.0615272205595301,grad_5_all
-0.00427519138153221,-0.00485820788012514,0.0233231696964568,0.0287509348017806,0.854560805180989,0.865815794891528,7708,8387,1,0.844710440543096,1.69206179986653,16,TRUE,FALSE,"","",-0.0499886039865876,0.0414382212235232,-0.0612100400916151,0.0514936243313648,grad_7_all
0.0184482344243544,0.0224361855685475,0.0243654354732632,0.0293299555484239,0.448961354875903,0.444296525700023,7044,7924,1,0.793201157853988,1.65491821704408,16,TRUE,FALSE,"","",-0.0293080191032414,0.0662044879519502,-0.0350505273063632,0.0799228984434583,grad_9_all
-3.24468378636641,-4.42718192317875,6.40818281393356,7.87115485788188,0.612621875491514,0.573805058397748,7389,6456,1,0.999805746356831,1.96146854377058,16,TRUE,FALSE,"","",-15.8047221016762,9.31535452894338,-19.8546454446272,11.0002815982697,max_ects_credits
-0.0231744157999423,-0.02799264504657,0.0208910321597584,0.0252821848247013,0.267300912572686,0.26820387700283,10571,9803,1,0.946527138835936,1.92309977266236,16,TRUE,FALSE,"","",-0.0641208388330687,0.0177720072331842,-0.0775457273029845,0.0215604372098445,master_anytime_all
-0.0575099714174661,-0.0697417166316139,0.0336527782549433,0.0378571578723699,0.0874654081233443,0.0654410324141105,6898,7897,1,0.748214519281853,1.76738756034121,16,TRUE,FALSE,*,*,-0.123469416797155,0.00844947396222284,-0.143941746061459,0.00445831279823117,master_select_anytime_all
-0.346085035335015,-0.399175353589349,0.179698138688063,0.200306746277823,0.0541138105047374,0.0462811262010279,3213,5093,1,0.605949712238007,1.44989304680651,16,TRUE,FALSE,*,**,-0.698293387163618,0.00612331649358722,-0.791776576293883,-0.00657413088481595,quality_first_grad_degree
