coef,coef_bias,se,robust_se,p_value,robust_p_value,n_cont,n_treat,poly,h_bandwidth,b_bandwidth,threshold,donut,controls,sig,robust_sig,ci_lower,ci_upper,robust_ci_lower,robust_ci_upper
0.105877927868285,0.105432756179733,0.0524993233217911,0.0532588956069393,0.0437217731445858,0.0477454389540364,7733,13872,1,0.5,1.75993801024191,16,TRUE,FALSE,**,**,0.00297925415757427,0.208776601578995,0.00104532079013253,0.209820191569334
0.0473106860990276,0.0467709301456785,0.0311919159739161,0.0326276132734199,0.1293270010233,0.151721593902999,13102,16644,1,0.6,1.75993801024191,16,TRUE,FALSE,"","",-0.0138254692098479,0.108446841407903,-0.0171791918702245,0.110721052161581
0.0274535794986504,0.0268134995546518,0.0224941096995025,0.0246576876674576,0.222283497412834,0.276846993487335,18374,19284,1,0.7,1.75993801024191,16,TRUE,FALSE,"","",-0.0166348755123745,0.0715420345096752,-0.021515568273565,0.0751425673828687
0.0213281445824596,0.0205789561888252,0.0177947104264709,0.020693341930884,0.230696533561724,0.319992964651338,23703,21480,1,0.8,1.75993801024191,16,TRUE,FALSE,"","",-0.0135494878534234,0.0562057770183425,-0.0199799939957074,0.0611379063733578
0.0110455129036948,0.0101815350145911,0.0149442447433802,0.0185256790282769,0.459837272767647,0.582600357147674,28994,23793,1,0.9,1.75993801024191,16,TRUE,FALSE,"","",-0.0182452067933303,0.0403362326007199,-0.0261287958808316,0.0464918659100138
0.00486036274459134,0.003871979517031,0.0129944661877571,0.0172015506349369,0.708379560137658,0.821905529933679,35234,25357,1,1,1.75993801024191,16,TRUE,FALSE,"","",-0.0206087909834125,0.0303295164725952,-0.0298430597274453,0.0375870187615073
0.00155972478476629,0.000438897080932144,0.0115879964545106,0.0163535829739084,0.892929474754689,0.97858896298837,42376,27307,1,1.1,1.75993801024191,16,TRUE,FALSE,"","",-0.0211527482660745,0.0242721978356071,-0.0316141255479283,0.0324919197097926
-0.000254748026490503,-0.00151503715500412,0.0105370935860559,0.0157966266667212,0.980711975588916,0.923592922587752,49542,29168,1,1.2,1.75993801024191,16,TRUE,FALSE,"","",-0.02090745145516,0.020397955402179,-0.0324764254217776,0.0294463511117694
-0.000159504516076936,-0.00156932884435212,0.00971117473902162,0.015418818514282,0.986895460931148,0.918931223873416,56166,30706,1,1.3,1.75993801024191,16,TRUE,FALSE,"","",-0.0191934070045593,0.0188743979724054,-0.0317902131323449,0.0286515554436406
-0.000520070526226268,-0.00208843823870075,0.00904700064304604,0.0151732332055053,0.954158529344037,0.890525231589434,63373,32212,1,1.4,1.75993801024191,16,TRUE,FALSE,"","",-0.0182521917865965,0.017212050734144,-0.0318279753214912,0.0276510988440897
-0.000370361468972069,-0.00210530856403701,0.00850183085962764,0.0150428569181366,0.965253100638187,0.888696305488752,71426,33337,1,1.5,1.75993801024191,16,TRUE,FALSE,"","",-0.0170339499538422,0.0162932270158981,-0.0315893081235847,0.0273786909955107
-1.72595443492796e-06,-0.00191291050386333,0.00804103784471856,0.0150307121756474,0.999828739472156,0.898729243545395,80695,34670,1,1.6,1.75993801024191,16,TRUE,FALSE,"","",-0.0157621601300833,0.0157587082212135,-0.0313731063681323,0.0275472853604056
0.00102566746307353,-0.00107050226893168,0.00764965220020883,0.0151522206226258,0.893339097846381,0.943676426810925,89585,35846,1,1.7,1.75993801024191,16,TRUE,FALSE,"","",-0.0139676508493358,0.0160189857754828,-0.0307688546892782,0.0286278501514149
0.00206859221773881,-0.000224523217093209,0.00730910523152934,0.0154390637137029,0.777164730196112,0.988397140033658,98607,36866,1,1.8,1.75993801024191,16,TRUE,FALSE,"","",-0.0122572540360587,0.0163944384715363,-0.0304850880959508,0.0300360416617644
0.00300284325120503,0.000501036314094705,0.00700974383258104,0.015899367041699,0.668373529126591,0.974860446837958,108253,37882,1,1.9,1.75993801024191,16,TRUE,FALSE,"","",-0.0107362546606538,0.0167419411630639,-0.0306617230876354,0.0316637957158248
0.00492264862608094,0.00216619259879436,0.00671824626699375,0.016612835197395,0.463724208815517,0.896255734089322,127895,38552,1,2,1.75993801024191,16,TRUE,FALSE,"","",-0.0082451140572268,0.0180904113093887,-0.0303949643880998,0.0347273495856885
0.183739120760269,0.187240334742144,0.42610841405695,0.426376690916427,0.666320953141493,0.660557931014727,7733,13872,2,0.5,1.75993801024191,16,TRUE,FALSE,"","",-0.651433370791354,1.01891161231189,-0.648457979454053,1.02293864893834
0.288142972068361,0.293005504937373,0.177337861537512,0.178149978082976,0.104199875126907,0.100029103265955,13102,16644,2,0.6,1.75993801024191,16,TRUE,FALSE,"","",-0.0594392365451621,0.635725180681883,-0.0561684521052606,0.642179461980006
0.163254250244296,0.169680726045967,0.10285969777229,0.1045452998233,0.112477617209102,0.104581830420718,18374,19284,2,0.7,1.75993801024191,16,TRUE,FALSE,"","",-0.0383507573893926,0.364859257877984,-0.0352280616077016,0.374589513699635
0.088270470217716,0.0966028852366048,0.0684853123508449,0.0714466434736782,0.197434117582778,0.176343870846617,23703,21480,2,0.8,1.75993801024191,16,TRUE,FALSE,"","",-0.04596074198994,0.222501682425372,-0.0434325359718044,0.236638306445014
0.0856354914787971,0.0961204834929701,0.0507090917700299,0.0551964792042726,0.0912654107754811,0.0816092529626893,28994,23793,2,0.9,1.75993801024191,16,TRUE,FALSE,*,*,-0.0137543283904615,0.185025311348056,-0.0120646157474042,0.204305582733344
0.0663266247657166,0.0792872696387583,0.0397387563627762,0.0459557437633329,0.0951042125968043,0.0844741081647791,35234,25357,2,1,1.75993801024191,16,TRUE,FALSE,*,*,-0.0115613377053247,0.144214587236758,-0.0107859881373742,0.169360527414891
0.0482974260688653,0.0641173773115069,0.0325748174244205,0.0405613596710666,0.138164381463427,0.113935165837969,42376,27307,2,1.1,1.75993801024191,16,TRUE,FALSE,"","",-0.0155492160829989,0.11214406822073,-0.0153828876437836,0.143617642266797
0.0336410014288946,0.0526902114012655,0.0275965351813266,0.0372863271637231,0.222832845466736,0.157619207627208,49542,29168,2,1.2,1.75993801024191,16,TRUE,FALSE,"","",-0.0204482075265055,0.0877302103842947,-0.0203909898396319,0.125771412642163
0.0207845676283096,0.0434315031792307,0.0239466635609509,0.0352164932995173,0.385420310860432,0.217474427241459,56166,30706,2,1.3,1.75993801024191,16,TRUE,FALSE,"","",-0.0261508929511541,0.0677200282077733,-0.0255928236878231,0.112455830046285
0.0146912444894003,0.0412999313879734,0.0212180689432652,0.0339123436753497,0.488690499054539,0.223283404585945,63373,32212,2,1.4,1.75993801024191,16,TRUE,FALSE,"","",-0.0268961706393995,0.0562786596182,-0.025168262215712,0.107768124991659
0.0097686282768592,0.0407736935290242,0.0191006226765863,0.0331366407547424,0.609050109096218,0.218520576392879,71426,33337,2,1.5,1.75993801024191,16,TRUE,FALSE,"","",-0.02766859216925,0.0472058487229684,-0.024174122350271,0.105721509408319
0.00541998126014232,0.0413150897149315,0.0173972086915299,0.0328313129546061,0.755387742103594,0.208245309858754,80695,34670,2,1.6,1.75993801024191,16,TRUE,FALSE,"","",-0.0286785477752563,0.0395185102955409,-0.0230342836760966,0.10566446310596
0.000799409852648036,0.0419871914487935,0.0160191616850927,0.0330752169332017,0.960199406704485,0.204282150565541,89585,35846,2,1.7,1.75993801024191,16,TRUE,FALSE,"","",-0.0305981470501337,0.0321969667554298,-0.0228402337402819,0.106814616637869
-0.00182822167936569,0.045190743834481,0.0148624374477278,0.0340675309461777,0.902099538952217,0.184672541313822,98607,36866,2,1.8,1.75993801024191,16,TRUE,FALSE,"","",-0.0309585990769122,0.0273021557181808,-0.0215816168200273,0.111963104488989
-0.00324165651329089,0.0501245554437819,0.0138914864412474,0.0358734919738241,0.815485267405488,0.162335734472792,108253,37882,2,1.9,1.75993801024191,16,TRUE,FALSE,"","",-0.0304689699381357,0.023985656911554,-0.0201874888249133,0.120436599712477
-0.00712823149961128,0.0539583561035353,0.0129398588871168,0.0389460535494761,0.581720069069977,0.165910625480739,127895,38552,2,2,1.75993801024191,16,TRUE,FALSE,"","",-0.0324903549183603,0.0182338919191377,-0.0223759088534379,0.130292621060508
