coef,coef_bias,se,robust_se,p_value,robust_p_value,n_cont,n_treat,poly,h_bandwidth,b_bandwidth,threshold,donut,controls,sig,robust_sig,ci_lower,ci_upper,robust_ci_lower,robust_ci_upper
-0.0271086155374998,-0.0306361932166053,0.0488359121736366,0.0492578037333913,0.57882905417132,0.53397071202754,7733,13872,1,0.5,1.95893324126924,16,TRUE,FALSE,"","",-0.122827003397827,0.0686097723228279,-0.127181488534052,0.0659091021008416
-0.0282188971499187,-0.0325564192121894,0.0289430404002609,0.0297737182234573,0.329569981646167,0.27419115584375,13102,16644,1,0.6,1.95893324126924,16,TRUE,FALSE,"","",-0.0849472563344299,0.0285094620345926,-0.0909129069301657,0.0258000685057868
-0.0231812730491248,-0.0283830118495274,0.020893549833115,0.0221850780757962,0.267217030871451,0.200765388733195,18374,19284,1,0.7,1.95893324126924,16,TRUE,FALSE,"","",-0.0641326307220302,0.0177700846237807,-0.071865764878088,0.0150997411790332
-0.0192514596849482,-0.0253988508495782,0.0165433120248841,0.0183255070644752,0.244545426093004,0.165751934709498,23703,21480,1,0.8,1.95893324126924,16,TRUE,FALSE,"","",-0.0516763512537212,0.0131734318838247,-0.0613168446959495,0.0105191429967931
-0.0199884096451919,-0.0271378351613107,0.0139014229823444,0.0161631717648144,0.150471543745399,0.0931536140734751,28994,23793,1,0.9,1.95893324126924,16,TRUE,FALSE,"",*,-0.0472351986905868,0.00725837940020305,-0.058817651820347,0.00454198149772547
-0.0195936188116059,-0.0278214328118556,0.0120905597069312,0.0148130576355657,0.105109527198278,0.060357983357793,35234,25357,1,1,1.95893324126924,16,TRUE,FALSE,"",*,-0.043291115837191,0.00410387821397918,-0.0568550257775644,0.00121216015385323
-0.0181267191766634,-0.0275099230350433,0.0107824364380552,0.0139329762191007,0.0927369134365635,0.0483309387905138,42376,27307,1,1.1,1.95893324126924,16,TRUE,FALSE,*,**,-0.0392602945952517,0.00300685624192482,-0.0548185564244807,-0.000201289645605916
-0.0162497097699821,-0.0268539855097738,0.00980398690822132,0.0133437607496852,0.0974266407748748,0.0441698847409724,49542,29168,1,1.2,1.95893324126924,16,TRUE,FALSE,*,**,-0.0354655241100959,0.00296610457013171,-0.0530077565791567,-0.000700214440390902
-0.0145156002985218,-0.0264177187427488,0.00903559160886191,0.0129322588207696,0.108165980953323,0.0410745347181529,56166,30706,1,1.3,1.95893324126924,16,TRUE,FALSE,"",**,-0.0322253598518912,0.0031941592548475,-0.0517649460314572,-0.0010704914540404
-0.0121926338267675,-0.0254642493128872,0.00841913018278042,0.0126419863951234,0.147559480902599,0.0439822283003548,63373,32212,1,1.4,1.95893324126924,16,TRUE,FALSE,"",**,-0.0286941289850171,0.00430886133148213,-0.0502425426473291,-0.000685955978445226
-0.0104458948319337,-0.0251566478105489,0.0079137907305722,0.0124388233606874,0.186848051840141,0.0431319626751411,71426,33337,1,1.5,1.95893324126924,16,TRUE,FALSE,"",**,-0.0259569246638552,0.00506513499998782,-0.0495367415974963,-0.000776554023601609
