coef,coef_bias,se,robust_se,p_value,robust_p_value,n_cont,n_treat,poly,h_bandwidth,b_bandwidth,threshold,donut,controls,sig,robust_sig,ci_lower,ci_upper,robust_ci_lower,robust_ci_upper,exagt_name,mean_y,outcome,bandwidth
0.000918472936876746,0.00988970641257247,0.039298467995415,0.122237421299838,0.981353760040283,0.935516932076,3100,1547,1,1,1,16,TRUE,FALSE,"","",-0.0761065243341367,0.0779434702078902,-0.22969563933511,0.249475052160255,Technologique,0.774193548387097,grad_7_all,"(15, 17)"
-0.0104708176484498,-0.0113150288559069,0.0787782302165658,0.215368798713771,0.89426051172493,0.958100080738699,1352,376,1,1,1,16,TRUE,FALSE,"","",-0.164876148872919,0.143934513576019,-0.433437874334898,0.410807816623084,Professionnelle,0.353846153846154,grad_7_all,"(15, 17)"
-0.00409163157659664,-0.00615463501750213,0.0149383750934534,0.0183464229554213,0.784160924284331,0.73727219492494,17871,18183,1,0.808249073971094,1.6408936721891,16,TRUE,FALSE,"","",-0.0333708467597653,0.0251875836065721,-0.0421136240101278,0.0298043539751235,Générale,0.832235857527686,grad_9_all,mse
0.00970553360994453,0.0129281593593902,0.0454199879152345,0.0558209128118715,0.830793336292589,0.816848207222251,2467,1469,1,0.886374787566528,1.74028926898834,16,TRUE,FALSE,"","",-0.079317642703915,0.0987287099238041,-0.096480829751878,0.122337148470658,Technologique,0.785923753665689,grad_9_all,mse
-0.283172935548509,-0.2818050419185,0.284952922917054,0.32271325707258,0.320342938909824,0.382534104837152,260,255,1,0.502689256805624,1.08727113889358,16,TRUE,FALSE,"","",-0.841680664465936,0.275334793368917,-0.914323025780757,0.350712941943757,Professionnelle,0.361538461538462,grad_9_all,mse
-0.014088531091984,0.01848793127607,0.0111410803295229,0.0342020444508285,0.206030176449092,0.588817463460985,25840,21566,1,1,1,16,TRUE,FALSE,"","",-0.0359250485378489,0.00774798635388085,-0.0485480758475539,0.0855239383996938,Générale,0.832235857527686,grad_9_all,"(15, 17)"
0.0090931505623566,0.0367350324242342,0.0385254807796914,0.120916370991748,0.813409767074078,0.761276240889384,3100,1547,1,1,1,16,TRUE,FALSE,"","",-0.0664167917658385,0.0846030928905517,-0.200261054719593,0.273731119568061,Technologique,0.785923753665689,grad_9_all,"(15, 17)"
-0.0123614606855783,-0.0230371843849321,0.0789846669328563,0.215620131998877,0.875635323772475,0.914914701377967,1352,376,1,1,1,16,TRUE,FALSE,"","",-0.167171407873977,0.14244848650282,-0.445652643102732,0.399578274332868,Professionnelle,0.361538461538462,grad_9_all,"(15, 17)"
-7.89082410234551,-10.1618068586686,8.40067111735761,9.57708909609443,0.347572234240611,0.288665448268304,7679,10232,1,0.638567676983062,1.45477981201148,16,TRUE,FALSE,"","",-24.3561394923664,8.57449128767542,-28.9329014870137,8.60928776967652,Générale,275.879317697228,max_ects_credits,mse
12.6399126901815,16.3496385047007,16.7004160292833,20.1418982654179,0.449132456888806,0.416950695758923,1680,941,1,0.850515368583818,1.71726601497617,16,TRUE,FALSE,"","",-20.0929027272138,45.3727281075768,-23.1284820955183,55.8277591049197,Technologique,237.488798370672,max_ects_credits,mse
-29.3086828459141,-45.7384538638758,75.4041507849879,82.4139298451766,0.697507016409428,0.578905260631222,205,225,1,0.500620404009037,1.17005367294483,16,TRUE,FALSE,"","",-177.10081838449,118.483452692662,-207.269756360422,115.79284863267,Professionnelle,192.307317073171,max_ects_credits,mse
-7.55998284439716,-12.4296626794074,3.99185685003213,12.3394487734927,0.0582447648210543,0.313785337695555,18384,14647,1,1,1,16,TRUE,FALSE,*,"",-15.3840222704601,0.264056581665814,-36.6149822754531,11.7556569166382,Générale,275.879317697228,max_ects_credits,"(15, 17)"
7.28187911904365,39.3455345611701,13.4705365968938,40.3193668089446,0.588798311720277,0.329140272285982,2239,1003,1,1,1,16,TRUE,FALSE,"","",-19.1203726108681,33.6841308489554,-39.6804243843612,118.371493506701,Technologique,237.488798370672,max_ects_credits,"(15, 17)"
9.68949140158361,-25.8694124506098,20.2947160933335,57.6241640120552,0.633049462632473,0.653479693900031,999,350,1,1,1,16,TRUE,FALSE,"","",-30.08815214135,49.4671349445173,-138.812773914238,87.0739490130185,Professionnelle,192.307317073171,max_ects_credits,"(15, 17)"
-0.0246612447332228,-0.0271070221578287,0.0116859218978831,0.0143092723204933,0.0348292549852906,0.0581762311645233,29031,22981,1,1.0402619597516,2.02342053007831,16,TRUE,FALSE,**,*,-0.0475656516530737,-0.00175683781337199,-0.0551531959059955,0.000939151590338128,Générale,0.771474405716786,master_anytime_all,mse
0.0132715180931473,0.0137999685400916,0.0570764745061499,0.0697301711318375,0.816132845598281,0.843119178677606,2831,1892,1,0.758748481868103,1.50966806856121,16,TRUE,FALSE,"","",-0.0985983719389064,0.125141408125201,-0.12287116687831,0.150471103958493,Technologique,0.456928838951311,master_anytime_all,mse
-0.0330519574321347,-0.0304501519867498,0.103530104217422,0.120428754590117,0.749537152073908,0.80038578783212,916,784,1,0.542028750820963,1.13886196444718,16,TRUE,FALSE,"","",-0.235970961698282,0.169867046834013,-0.266490510983379,0.205590207009879,Professionnelle,0.142666666666667,master_anytime_all,mse
-0.0255844022091716,-0.0559687729055707,0.0122809701173697,0.0377001319960303,0.0372279134287014,0.137655742820978,26639,22058,1,1,1,16,TRUE,FALSE,**,"",-0.0496551036392163,-0.00151370077912687,-0.12986103161779,0.0179234858066487,Générale,0.771474405716786,master_anytime_all,"(15, 17)"
0.0138872846051237,0.0308986424182329,0.0383235150220823,0.113913726349666,0.717075701693181,0.786201837069406,4839,2193,1,1,1,16,TRUE,FALSE,"","",-0.0612268048381576,0.0890013740484049,-0.192372261227112,0.254169546063577,Technologique,0.456928838951311,master_anytime_all,"(15, 17)"
0.0141230892707268,0.0374621633989666,0.035816281672351,0.0977465677982148,0.693344529527909,0.701528406519462,3756,1106,1,1,1,16,TRUE,FALSE,"","",-0.0560768228070811,0.0843230013485347,-0.154121109485534,0.229045436283468,Professionnelle,0.142666666666667,master_anytime_all,"(15, 17)"
-0.0208064017814229,-0.0260892653161053,0.0206953073732446,0.0245840530624595,0.314719636144766,0.288586669844153,16658,17999,1,0.767044834262742,1.64116212620416,16,TRUE,FALSE,"","",-0.0613692042329823,0.0197564006701365,-0.0742740093185259,0.0220954786863152,Générale,0.360361674201546,master_select_anytime_all,mse
