coef,coef_bias,se,robust_se,p_value,robust_p_value,n_cont,n_treat,poly,h_bandwidth,b_bandwidth,threshold,sig,robust_sig,ci_lower,ci_upper,robust_ci_lower,robust_ci_upper,outcome_var,ins_princip
0.00512831846011413,-0.00171409936343436,0.0246217725711397,0.0293591694364896,0.835007313209938,0.953442932407663,6155,4661,1,0.801047432704239,1.67585359637046,16,"","",-0.0431303557793197,0.0533869926995479,-0.0592580714589539,0.0558298727320852,master_select_anytime_all,licence/master
-0.000913242701657879,0.0312732382716082,0.0184251581112893,0.0538313649747179,0.960469049538173,0.561275319493725,9109,5378,1,1,1,16,"","",-0.0370265525997849,0.0352000671964691,-0.0742362370788389,0.136782713622055,master_select_anytime_all,licence/master
0.116857110888128,0.104103431629589,0.0790248727296668,0.0862294284168914,0.139210255111125,0.227322690452069,816,2094,1,0.47573807416992,1.09141617998455,16,"","",-0.0380316396620191,0.271745861438275,-0.0649062480675181,0.273113111326696,master_select_anytime_all,medecine
0.0286790663542906,-0.00365907005360956,0.0179556269811347,0.0516743160512483,0.110216926405342,0.94354879222893,4386,3878,1,1,1,16,"","",-0.00651396252873345,0.0638720952373146,-0.104940729514056,0.0976225894068371,master_select_anytime_all,medecine
-0.00338456521939245,-0.0158762134351014,0.0620756790078714,0.0706504376240321,0.956518317993932,0.822200990924891,1228,1068,1,0.568601974698143,1.25453930617287,16,"","",-0.12505289607482,0.118283765636035,-0.154351071178204,0.122598644308002,master_select_anytime_all,bts
-0.0533530049062231,-0.0284387143804406,0.0240289886861159,0.0679090797339678,0.0263943411935643,0.675379613829491,4348,1490,1,1,1,16,**,"",-0.10044982273101,-0.00625618708143583,-0.161540510659018,0.104663081898136,master_select_anytime_all,bts
-0.0533288910078578,-0.0563158018301913,0.0609966692868916,0.0741999602383874,0.381959335021381,0.447868422859338,1945,2538,1,0.72444719225066,1.51275371588378,16,"","",-0.172882362810165,0.0662245807944497,-0.201747723897431,0.089116120237048,master_select_anytime_all,other
-0.0217927424559634,-0.0971387392947873,0.0371582018133678,0.117902186154982,0.557549377160706,0.410000582609796,3304,3387,1,1,1,16,"","",-0.0946228180101643,0.0510373330982375,-0.328227024158552,0.133949545568978,master_select_anytime_all,other
-7.29354578833136,-8.6477631879967,6.73972524750134,8.26618306419368,0.27917585469336,0.295486434950608,5362,5316,1,1.14789571061454,2.32570791747602,16,"","",-20.503407273434,5.91631569677127,-24.8494819938163,7.55395561782292,max_ects_credits,cpge
-9.72133843795211,-34.9450104288704,7.89025964014321,24.5061469409211,0.217923587985316,0.153877236534214,4312,4703,1,1,1,16,"","",-25.1862473326328,5.74357045672857,-82.9770584330759,13.087037575335,max_ects_credits,cpge
