coef,coef_bias,se,robust_se,p_value,robust_p_value,n_cont,n_treat,poly,h_bandwidth,b_bandwidth,threshold,donut,controls,sig,robust_sig,ci_lower,ci_upper,robust_ci_lower,robust_ci_upper,outcome,placebo,mean_y,bandwidth
-0.0926960999079469,-0.123471837410648,0.153488465042884,0.161770798536974,0.545891000170673,0.445313299685206,10410,21980,1,0.465262800178922,1.20101968688001,16,TRUE,FALSE,"","",-0.393533491392,0.208141291576106,-0.440542602543116,0.193598927721821,quality_bacyear_plus2,Grade 16 Not Eligible to Need-Based Grant,13.915,MSE-optimal
0.0349059814884711,0.0499103972179693,0.0377369439976446,0.0425227280283904,0.354975442081066,0.240501346389271,50675,36678,1,0.685621149774911,1.31074929352536,15,FALSE,FALSE,"","",-0.0390584287469123,0.108870391723855,-0.0334341497176758,0.133254944153614,tot_enrol_yrs,Grade 15,4.77,MSE-optimal
0.0409417163910284,0.0168395198453304,0.0658863254990651,0.0760465182288812,0.534336934048822,0.824752114024904,44423,35067,1,0.828654319360991,1.84089184329579,15,TRUE,FALSE,"","",-0.0881954815871392,0.170078914369196,-0.132211655883277,0.165890695573938,tot_enrol_yrs,Grade 15,4.77,MSE-optimal
0.466654667962085,0.481905616786702,0.0335577246960083,0.0353471092756055,0.0000000000000000000000000000000000000000000582240438853078,0.00000000000000000000000000000000000000000253063620907372,67280,83083,1,0.705043701641646,1.97384009655235,14,FALSE,FALSE,***,***,0.400881527557909,0.532427808366261,0.412625282606515,0.551185950966889,tot_enrol_yrs,Grade 14,4.241,MSE-optimal
0.0850646379183679,0.0672083738436573,0.0469918144162134,0.0542810831705817,0.0702645946626402,0.215658734843947,74410,70437,1,0.866832486373369,1.95527740878463,14,TRUE,FALSE,*,"",-0.00703931833741024,0.177168594174146,-0.0391825491706829,0.173599296857998,tot_enrol_yrs,Grade 14,4.241,MSE-optimal
0.984216908090887,1.01704274915427,0.0896025655247543,0.0930179651927377,0.000000000000000000000000000455006101861474,0.000000000000000000000000000794226242702656,22120,48553,1,0.438055039601319,1.35162525600975,16,FALSE,FALSE,***,***,0.808595879662369,1.15983793651941,0.834727537376505,1.19935796093204,tot_enrol_yrs,Grade 16 Not Eligible to Need-Based Grant,4.784,MSE-optimal
-0.0652885126217093,-0.0950019642177509,0.119442752242311,0.137240218954081,0.584647216252934,0.488792135561513,32532,40152,1,0.632623269722178,1.41714600588124,16,TRUE,FALSE,"","",-0.299396307016639,0.168819281773221,-0.363992793367749,0.173988864932247,tot_enrol_yrs,Grade 16 Not Eligible to Need-Based Grant,4.784,MSE-optimal
0.0293431480768414,0.0375683262967721,0.0211527873164813,0.0240352311460633,0.165380763681603,0.118040264743225,67803,40285,1,0.853015597688519,1.53494662252106,15,FALSE,FALSE,"","",-0.012116315063462,0.0708026112171447,-0.00954072674951195,0.0846773793430561,max_enrol_degetu,Grade 15,3.822,MSE-optimal
0.0386449149508668,0.0212526262292876,0.042341077699255,0.0466706815302876,0.3613976932929,0.648840022884652,44423,35067,1,0.823942251520177,2.07136359861076,15,TRUE,FALSE,"","",-0.0443435973396731,0.121633427241407,-0.0702219095700761,0.112727162028651,max_enrol_degetu,Grade 15,3.822,MSE-optimal
0.59680275261201,0.611236447790597,0.0354330196853791,0.036197619268885,0.00000000000000000000000000000000000000000000000000000000000000117846830652628,0.000000000000000000000000000000000000000000000000000000000000000569495334126627,29089,61205,1,0.424064236762389,1.55903067075427,14,FALSE,FALSE,***,***,0.527354034028667,0.666251471195353,0.540289114023583,0.682183781557612,max_enrol_degetu,Grade 14,3.416,MSE-optimal
0.063864655585876,0.0641175555569262,0.0293701300196044,0.0364940555917298,0.0296693733538611,0.0789294869827875,83903,74248,1,0.924204492201357,1.8211080724228,14,TRUE,FALSE,**,*,0.00629920074745136,0.121430110424301,-0.00741079340286423,0.135645904516717,max_enrol_degetu,Grade 14,3.416,MSE-optimal
1.03604947895636,1.05947785044616,0.073994903151682,0.0754482876555745,0.0000000000000000000000000000000000000000000152329817540943,0.00000000000000000000000000000000000000000000857132536247308,15069,44655,1,0.360247408891095,1.31787609427325,16,FALSE,FALSE,***,***,0.89101946877906,1.18107948913365,0.91159920664123,1.20735649425108,max_enrol_degetu,Grade 16 Not Eligible to Need-Based Grant,3.767,MSE-optimal
-0.0520630132342905,-0.0674285295728332,0.0708832261976199,0.0825828229623103,0.462650217741346,0.414216614516087,35401,41445,1,0.657369566994149,1.44233567035557,16,TRUE,FALSE,"","",-0.190994136581626,0.0868681101130446,-0.229290862578961,0.094433803433295,max_enrol_degetu,Grade 16 Not Eligible to Need-Based Grant,3.767,MSE-optimal
-0.00155747831915598,0.000237182782371392,0.00597960907127235,0.00716426121963037,0.794505181678249,0.973589751917715,83407,46945,1,1.11855537176439,1.76544616241682,15,FALSE,FALSE,"","",-0.0132775120988498,0.0101625554605378,-0.0138047692081041,0.0142791347728469,grad_5_all,Grade 15,0.634,MSE-optimal
-0.0115780857417358,-0.00796397168237206,0.0120181882865334,0.0148324575495315,0.335356712803753,0.591316887316112,42951,30858,1,0.906807844065531,1.76982153096282,15,TRUE,FALSE,"","",-0.0351337347833413,0.0119775632998697,-0.0370355884794538,0.0211076451147097,grad_5_all,Grade 15,0.634,MSE-optimal
0.105406992104797,0.109802304855122,0.0101528629555645,0.0105415689296233,0.00000000000000000000000029944507265559,0.000000000000000000000000209307035721394,31185,53958,1,0.512068200167942,1.60719157432402,14,FALSE,FALSE,***,***,0.0855073807118908,0.125306603497704,0.0891408297530602,0.130463779957183,grad_5_all,Grade 14,0.614,MSE-optimal
0.0129148654244435,0.0160391583461643,0.00960757133136677,0.0112696510128529,0.178871337884327,0.154673273349306,63381,59675,1,0.920831267717851,2.00191847185645,14,TRUE,FALSE,"","",-0.00591597438503533,0.0317457052339224,-0.00604935763902732,0.038127674331356,grad_5_all,Grade 14,0.614,MSE-optimal
0.144939855252188,0.151072634646536,0.0187117095446217,0.0192866781154342,0.00000000000000948742811218251,0.00000000000000476347613032637,9757,38371,1,0.308123363240976,1.00130120962402,16,FALSE,FALSE,***,***,0.108264904544729,0.181614805959646,0.113270745540285,0.188874523752787,grad_5_all,Grade 16 Not Eligible to Need-Based Grant,0.433,MSE-optimal
-0.0175712792388079,-0.0179690389287552,0.0155968036804755,0.0189043739516128,0.259913803008629,0.341846661862727,37976,41789,1,0.693071132350521,1.4334997293756,16,TRUE,FALSE,"","",-0.0481410144525399,0.0129984559749242,-0.0550216118739164,0.0190835340164059,grad_5_all,Grade 16 Not Eligible to Need-Based Grant,0.433,MSE-optimal
