coef,coef_bias,se,robust_se,p_value,robust_p_value,n_cont,n_treat,poly,h_bandwidth,b_bandwidth,threshold,donut,controls,sig,robust_sig,ci_lower,ci_upper,robust_ci_lower,robust_ci_upper,echelon_gp,mean_y,outcome,bandwidth
0.0546793243503387,0.0435001506389554,0.103012059624432,0.128198183997466,0.595553860765407,0.734369013454253,6074,4501,1,0.983196503958283,1.87812491140075,16,TRUE,FALSE,"","",-0.147224312513548,0.256582961214226,-0.207768289996078,0.294768591273989,1,13.3665535601529,quality_bacyear_plus1,mse
-0.107660557714681,-0.153345424455203,0.134421167398238,0.152547233407349,0.423178149015005,0.314784948107884,5249,6683,1,0.683012420286107,1.58673888451286,16,TRUE,FALSE,"","",-0.371126045815228,0.155804930385866,-0.452338001933607,0.145647153023201,0_0bis,13.491133064178,quality_bacyear_plus1,mse
0.222097528652185,0.244789034971994,0.137358913185944,0.41719260688893,0.105896879130764,0.55736957238003,3774,2399,1,1,1,16,TRUE,FALSE,"","",-0.0471259411922644,0.491320998496634,-0.572908474530309,1.0624865444743,6_7,13.0625750006592,quality_bacyear_plus1,"(15, 17)"
0.11225867659914,0.606489885243974,0.101522699046876,0.295289737109699,0.268834946083166,0.0399872419369786,6045,4046,1,1,1,16,TRUE,FALSE,"",**,-0.0867258135327361,0.311243166731016,0.0277220005089638,1.18525776997898,4_5,13.154886650725,quality_bacyear_plus1,"(15, 17)"
-0.172632675618509,-0.367510074228463,0.106768363610904,0.315739314040092,0.105902075536135,0.244437472611658,5357,3772,1,1,1,16,TRUE,FALSE,"","",-0.38189866829588,0.0366333170588622,-0.986359129747043,0.251338981290118,2_3,13.2925644007209,quality_bacyear_plus1,"(15, 17)"
0.0550134237464519,-0.09013660552678,0.100995742220287,0.303112172766716,0.585952761290012,0.766183695493919,6082,4501,1,1,1,16,TRUE,FALSE,"","",-0.14293823100531,0.252965078498214,-0.684236464149543,0.503963253095983,1,13.3665535601529,quality_bacyear_plus1,"(15, 17)"
-0.0145842504759415,-0.222844606510854,0.0750516994282345,0.226018672374108,0.845923195645931,0.324154400060183,10582,9062,1,1,1,16,TRUE,FALSE,"","",-0.161685581355281,0.132517080403398,-0.665841204364106,0.220151991342397,0_0bis,13.491133064178,quality_bacyear_plus1,"(15, 17)"
0.177151656882351,0.192635517501266,0.231904687627784,0.281159405867113,0.444927695778364,0.493251177770248,1726,1743,1,0.728223095383094,1.4818019060105,16,TRUE,FALSE,"","",-0.277381530868106,0.631684844632809,-0.358436917998275,0.743707953000807,6_7,13.1833226102487,quality_bacyear_plus2,mse
0.02890993206492,0.00283993817737738,0.0848457601487663,0.101115902584556,0.733302981194023,0.977593584208262,7050,4265,1,1.17784847876807,2.39797709015636,16,TRUE,FALSE,"","",-0.137387757826662,0.195207621956502,-0.195347230888352,0.201027107243107,4_5,13.2267871101531,quality_bacyear_plus2,mse
-0.747387289258839,-0.841551974906224,0.464020245168567,0.494223328239706,0.107249881462331,0.0886098621682986,904,1825,1,0.468620758092728,1.1701266886315,16,TRUE,FALSE,"",*,-1.65686696978923,0.162092391271552,-1.81022969825605,0.127125748443599,2_3,13.381806393509,quality_bacyear_plus2,mse
0.0403350605536161,0.0484291857189234,0.121508860837946,0.151002678719406,0.739925807544354,0.748424563999716,4057,3841,1,0.849474637709461,1.66776071784676,16,TRUE,FALSE,"","",-0.197822306688758,0.27849242779599,-0.247536064571112,0.344394436008959,1,13.3927315179979,quality_bacyear_plus2,mse
-0.103610486464909,-0.140329131963611,0.149149898618302,0.172173085075509,0.48725992058704,0.4150454889142,4103,5987,1,0.633903980873195,1.41530031907239,16,TRUE,FALSE,"","",-0.395944287756781,0.188723314826963,-0.477788378711609,0.197130114784387,0_0bis,13.519470201181,quality_bacyear_plus2,mse
