coef,coef_bias,se,robust_se,p_value,robust_p_value,n_cont,n_treat,poly,h_bandwidth,b_bandwidth,threshold,donut,controls,sig,robust_sig,ci_lower,ci_upper,robust_ci_lower,robust_ci_upper
-0.0134147368390209,-0.0153378026416338,0.00645293578856157,0.0134376145434284,0.0376304090149894,0.253700118269375,59993,31163,1,1.5,1.57748066900442,16,TRUE,FALSE,**,"",-0.0260624909846016,-0.000766982693440272,-0.0416755271467533,0.0109999218634858
-0.0133464640403969,-0.015415155785014,0.00610614682447139,0.0136842618216209,0.0288344566675471,0.259959046322058,67443,32461,1,1.6,1.57748066900442,16,TRUE,FALSE,**,"",-0.0253145118163608,-0.00137841626443292,-0.042236308955391,0.011405997385363
-0.012694362700332,-0.0149255395933439,0.00581169098755477,0.0141356653381388,0.0289416502943256,0.291023906407863,74497,33605,1,1.7,1.57748066900442,16,TRUE,FALSE,**,"",-0.0240852770359393,-0.00130344836472463,-0.0426314436560959,0.0127803644694082
-0.0115655608187095,-0.0139897607487647,0.00555557246743312,0.0147672555595986,0.0373612342937455,0.343460419183596,81770,34601,1,1.8,1.57748066900442,16,TRUE,FALSE,**,"",-0.0224544828548784,-0.000676638782540611,-0.0429335816455779,0.0149540601480486
-0.0106862715926008,-0.0133301119515925,0.00533059830338831,0.0155507605138852,0.0449947036326079,0.391334361099243,89189,35592,1,1.9,1.57748066900442,16,TRUE,FALSE,**,"",-0.0211342442672419,-0.000238298917959744,-0.0438096025588074,0.0171493786556224
-0.00968637713563747,-0.0127271403266125,0.0051075354780527,0.0166131416065422,0.0578956127462236,0.443623516502063,104840,36248,1,2,1.57748066900442,16,TRUE,FALSE,*,"",-0.0196971466726208,0.000324392401345814,-0.0452888978754351,0.0198346172222101
-0.108061965617734,-0.108603658349878,0.313031772424803,0.313432644548182,0.729935859146039,0.728968789353238,6784,12705,2,0.5,1.57748066900442,16,TRUE,FALSE,"","",-0.721604239570349,0.50548030833488,-0.722931641664315,0.505724324964558
0.0128828700857735,0.0122559416983599,0.132765941566474,0.133972242863801,0.92269903657908,0.927110242902314,11400,15285,2,0.6,1.57748066900442,16,TRUE,FALSE,"","",-0.247338375384515,0.273104115556062,-0.250329654314689,0.274841537711409
-0.0211599879094955,-0.0218456678261294,0.0774116681806333,0.0799322564950164,0.784589064806004,0.784620863991602,15969,17737,2,0.7,1.57748066900442,16,TRUE,FALSE,"","",-0.172886857543537,0.130566881724546,-0.178512890556362,0.134821554904103
-0.0286142572357804,-0.029341979474097,0.0518890666044045,0.05624189103253,0.581324817737043,0.601871982388274,20577,19804,2,0.8,1.57748066900442,16,TRUE,FALSE,"","",-0.130316827780413,0.0730883133088525,-0.139576085897856,0.0808921269496618
