coef,coef_bias,se,robust_se,p_value,robust_p_value,n_cont,n_treat,poly,h_bandwidth,b_bandwidth,threshold,donut,controls,sig,robust_sig,ci_lower,ci_upper,robust_ci_lower,robust_ci_upper
0.138120737179563,0.128404786257288,0.270120143393898,0.271538929168678,0.609119472209305,0.63630022012454,7733,13872,1,0.5,2.22226534592433,16,TRUE,FALSE,"","",-0.391314743872477,0.667556218231602,-0.403811514913321,0.660621087427898
0.139087021904288,0.126963815930178,0.160823269494968,0.163594344638789,0.387124478095579,0.437696277168634,13102,16644,1,0.6,2.22226534592433,16,TRUE,FALSE,"","",-0.176126586305849,0.454300630114426,-0.193681099561848,0.447608731422205
0.0791113888050603,0.0644057899971031,0.115929883193653,0.12034662863593,0.494981494368246,0.592532971156507,18374,19284,1,0.7,2.22226534592433,16,TRUE,FALSE,"","",-0.1481111822545,0.306333959864621,-0.171473602129319,0.300285182123525
0.0427638515712356,0.0252170439908443,0.0917742177853694,0.0980202753316293,0.641238383691253,0.796975328647205,23703,21480,1,0.8,2.22226534592433,16,TRUE,FALSE,"","",-0.137113615288088,0.22264131843056,-0.166902695659149,0.217336783640838
0.0218526024096555,0.00127612319850989,0.0773612802789348,0.0854605095201922,0.777579563589125,0.988086179615563,28994,23793,1,0.9,2.22226534592433,16,TRUE,FALSE,"","",-0.129775506937057,0.173480711756368,-0.166226475461067,0.168778721858087
0.0210064123054199,-0.00281049887580487,0.067511135951181,0.0774622301291245,0.755682962064294,0.971057355805623,35234,25357,1,1,2.22226534592433,16,TRUE,FALSE,"","",-0.111315414158895,0.153328238769735,-0.154636469928889,0.149015472177279
0.0295410867721735,0.00223284529807799,0.0603571411291715,0.07211099925992,0.62453154096737,0.975298246229892,42376,27307,1,1.1,2.22226534592433,16,TRUE,FALSE,"","",-0.0887589098410026,0.14784108338535,-0.139104713251365,0.143570403847521
0.0358955513287462,0.00488565454809731,0.0549879737011175,0.0684570393269421,0.513892234434235,0.943104730867174,49542,29168,1,1.2,2.22226534592433,16,TRUE,FALSE,"","",-0.0718808771254441,0.143671979782937,-0.129290142532709,0.139061451628904
0.0420112693988504,0.00709718418403682,0.0507586714053282,0.0658524851148851,0.40785920085934,0.914174986362978,56166,30706,1,1.3,2.22226534592433,16,TRUE,FALSE,"","",-0.057475726555593,0.141498265353294,-0.121973686641138,0.136168055009212
0.0467054613441853,0.00768903527319509,0.0473526383342493,0.0639677401542932,0.323969819064665,0.904323319602497,63373,32212,1,1.4,2.22226534592433,16,TRUE,FALSE,"","",-0.0461057097909434,0.139516632479314,-0.11768773542922,0.13306580597561
0.0491243354009416,0.0057963560114267,0.0445532583097654,0.0625916021399054,0.270201760689279,0.926216600994625,71426,33337,1,1.5,2.22226534592433,16,TRUE,FALSE,"","",-0.0382000508861985,0.136448721688082,-0.116883184182788,0.128475896205641
0.0514036158318927,0.00351848536602084,0.0421855035650105,0.0615738059702413,0.223028805650683,0.954431627810633,80695,34670,1,1.6,2.22226534592433,16,TRUE,FALSE,"","",-0.0312799711555279,0.134087202819313,-0.117166174335652,0.124203145067694
0.0552088522458618,0.00259002835288413,0.040170151238598,0.0608397119717298,0.169325288381391,0.966043238350047,89585,35846,1,1.7,2.22226534592433,16,TRUE,FALSE,"","",-0.0235246441817903,0.133942348673514,-0.116655807111706,0.121835863817475
0.0626733815978398,0.0050996418468241,0.0384135152514098,0.0603488615636473,0.102775357023151,0.932656754878063,98607,36866,1,1.8,2.22226534592433,16,TRUE,FALSE,"","",-0.0126171082949235,0.137963871490603,-0.113184126817925,0.123383410511573
0.068988578307831,0.00622892247320017,0.0368662916996915,0.0601022299552902,0.0613009304299333,0.917456002318182,108253,37882,1,1.9,2.22226534592433,16,TRUE,FALSE,*,"",-0.00326935342356438,0.141246510039226,-0.111571448239168,0.124029293185569
0.0817684033575699,0.0131423617492068,0.0353609527198351,0.0601559778189898,0.0207560609707091,0.827061825923684,127895,38552,1,2,2.22226534592433,16,TRUE,FALSE,**,"",0.0124609360266931,0.151075870688447,-0.104763354776013,0.131048078274427
