coef,coef_bias,se,robust_se,p_value,robust_p_value,n_cont,n_treat,poly,h_bandwidth,b_bandwidth,threshold,donut,controls,sig,robust_sig,ci_lower,ci_upper,robust_ci_lower,robust_ci_upper
-0.383759574457159,-0.396392791963443,0.175207194990082,0.180500011643497,0.028501140300196,0.0280860884243492,5279,10072,1,0.5,1.51282586920762,16,TRUE,FALSE,**,**,-0.72716567663772,-0.0403534722765975,-0.750172814784696,-0.0426127691421896
-0.0415964888449452,-0.0572349215867689,0.105732389688828,0.115346172632471,0.694014523893342,0.619752389156019,8782,12156,1,0.6,1.51282586920762,16,TRUE,FALSE,"","",-0.248831972635048,0.165638994945158,-0.283313419946411,0.168843576772873
0.0171544401646671,-0.00169065534930013,0.076588864017612,0.0904200450336698,0.822772190969432,0.985082188312458,12208,14142,1,0.7,1.51282586920762,16,TRUE,FALSE,"","",-0.132959733309853,0.167268613639187,-0.178913943615293,0.175532632916693
0.02940715722589,0.00705662507095894,0.0608340903837798,0.0784439370909442,0.628812239080564,0.928320941329402,15661,15790,1,0.8,1.51282586920762,16,TRUE,FALSE,"","",-0.0898276599263184,0.148641974378099,-0.146693491627292,0.16080674176921
0.0400126315956655,0.013941484205823,0.0514575190221265,0.0722708610574362,0.436813286543549,0.847032569906711,18867,17601,1,0.9,1.51282586920762,16,TRUE,FALSE,"","",-0.0608441056877024,0.140869368879033,-0.127709403466752,0.155592371878398
0.0407082682026214,0.0106299383663568,0.0450108297618848,0.0685653552832301,0.365777758987645,0.876794776811145,22742,18809,1,1,1.51282586920762,16,TRUE,FALSE,"","",-0.0475129581306728,0.128929494535916,-0.123758157988774,0.145018034721488
0.0445533866938348,0.0101909412340504,0.0403206628919618,0.0662323711198208,0.269169753392986,0.87771502121149,27014,20317,1,1.1,1.51282586920762,16,TRUE,FALSE,"","",-0.0344751125744103,0.12358188596208,-0.119624506160798,0.140006388628899
0.0505158537080774,0.0116195089646709,0.0367764643562054,0.0648118301955704,0.169568411646711,0.857717316503564,31300,21740,1,1.2,1.51282586920762,16,TRUE,FALSE,"","",-0.0215660164300852,0.12259772384624,-0.115411678218647,0.138650696147989
0.0553795993658284,0.0117109780264038,0.0339782718036021,0.0641237181038068,0.103132499844141,0.855087567918359,35242,22960,1,1.3,1.51282586920762,16,TRUE,FALSE,"","",-0.0112178133692318,0.121977012100889,-0.113971509457058,0.137393465509865
0.0590713871238151,0.010370536333447,0.0317017480349242,0.064178538961555,0.0624133283952612,0.871629637982185,39357,24139,1,1.4,1.51282586920762,16,TRUE,FALSE,*,"",-0.00306403902463634,0.121206813272267,-0.115419400031201,0.136160472698095
