coef,coef_bias,se,robust_se,p_value,robust_p_value,n_cont,n_treat,poly,h_bandwidth,b_bandwidth,threshold,donut,controls,sig,robust_sig,ci_lower,ci_upper,robust_ci_lower,robust_ci_upper
0.00961696998666239,0.00694101101551059,0.0309786180754454,0.0313982389778285,0.756227170533246,0.825042830913559,7733,13872,1,0.5,1.77940569859703,16,TRUE,FALSE,"","",-0.0511011214412106,0.0703350614145354,-0.0545995373810333,0.0684815594120544
-0.0187851344443031,-0.0220571194754782,0.0184023640452785,0.0191910618371379,0.307349172827025,0.250414425772446,13102,16644,1,0.6,1.77940569859703,16,TRUE,FALSE,"","",-0.0548537679730489,0.0172834990844427,-0.0596716006762684,0.015557361725312
-0.0179440305293346,-0.0218505384760435,0.0132352222031967,0.0144446143189828,0.175169634198571,0.130352881816202,18374,19284,1,0.7,1.77940569859703,16,TRUE,FALSE,"","",-0.0438850660476,0.00799700498893087,-0.0501619825412498,0.00646090558916286
-0.0150508610378961,-0.0196500708960872,0.0104395507860389,0.0120904888317654,0.149382680065907,0.104109231419958,23703,21480,1,0.8,1.77940569859703,16,TRUE,FALSE,"","",-0.0355123805785323,0.00541065850274011,-0.0433474290063474,0.00404728721417302
-0.016338374772193,-0.0216696007616504,0.00877216758227303,0.0108453141923986,0.0625292317422987,0.0457100328363333,28994,23793,1,0.9,1.77940569859703,16,TRUE,FALSE,*,**,-0.0335318232334482,0.000855073689062114,-0.0429264165787517,-0.000412784944549077
-0.0150302178651711,-0.0211513330372122,0.00763427760889171,0.0100955601159759,0.0489782877817255,0.0361610031949262,35234,25357,1,1,1.77940569859703,16,TRUE,FALSE,**,**,-0.0299934019785989,-6.70337517433579e-05,-0.040938630864525,-0.00136403520989936
-0.0139480896287938,-0.0209134616642928,0.00681095612978667,0.00962095892854989,0.0405707691472473,0.0297246792984261,42376,27307,1,1.1,1.77940569859703,16,TRUE,FALSE,**,**,-0.0272975636431757,-0.000598615614411918,-0.0397705411642505,-0.00205638216433498
-0.01380695577109,-0.021663344749677,0.00619908470928715,0.00931586461037208,0.0259300922518709,0.0200492443261482,49542,29168,1,1.2,1.77940569859703,16,TRUE,FALSE,**,**,-0.0259571618012928,-0.00165674974088723,-0.0399224393860063,-0.00340425011334775
-0.0131216500516467,-0.0219282219181762,0.00571775077573998,0.00910569472885739,0.021739018263903,0.0160319367322614,56166,30706,1,1.3,1.77940569859703,16,TRUE,FALSE,**,**,-0.024328441572097,-0.00191485853119632,-0.0397753835867367,-0.00408106024961574
-0.0121558885204678,-0.0219669160669642,0.00532984522877492,0.00896117247696529,0.0225649774683665,0.0142323877730232,63373,32212,1,1.4,1.77940569859703,16,TRUE,FALSE,**,**,-0.0226023851688666,-0.00170939187206895,-0.0395308141218162,-0.00440301801211225
