coef,coef_bias,se,robust_se,p_value,robust_p_value,n_cont,n_treat,poly,h_bandwidth,b_bandwidth,threshold,donut,controls,sig,robust_sig,ci_lower,ci_upper,robust_ci_lower,robust_ci_upper,outcome
-0.00534584640596636,-0.00767938334817453,0.00635903553527904,0.00731143295122613,0.400533183799986,0.293568555584764,33599,24826,1,0.960545038515205,2.10233706572775,16,donut_baseline,FALSE,"","",-0.0178095560551133,0.00711786324318055,-0.0220097919325777,0.00665102523622869,enrol_year_bac_all_0914
-0.00506158203804352,0.00512460510088664,0.00604371805470093,0.0187938972637738,0.402314536342577,0.785103906095385,35234,25357,1,1,1,16,donut_baseline,FALSE,"","",-0.0169072694252573,0.0067841053491703,-0.03171143353611,0.0419606437378833,enrol_year_bac_all_0914
0.0017358768613196,0.000124848627164109,0.00545250133447447,0.00650986736369636,0.750209297926103,0.98469881484912,40021,26361,1,1.04278883454143,2.06345259611464,16,donut_15_75,FALSE,"","",-0.00895102575425036,0.0124227794768896,-0.0126344914056808,0.012884188660009,enrol_year_bac_all_0914
0.00142779482601485,0.0260137726743053,0.00572849004700148,0.0159139302724052,0.803171633830862,0.102121562447541,36716,25357,1,1,1,16,donut_15_75,FALSE,"","",-0.00980004566610804,0.0126556353181377,-0.00517753065960884,0.0572050760082194,enrol_year_bac_all_0914
-0.0106259148648018,-0.0131670838742188,0.00701488297781221,0.00797653369094009,0.129831361718345,0.0987942207695925,31678,24824,1,0.953201808279475,2.1662841013624,16,donut_15_65,FALSE,"",*,-0.0243750855013137,0.00312325577171013,-0.0288010899084614,0.00246692216002375,enrol_year_bac_all_0914
-0.00946111470605748,-0.0158013875641765,0.00654493736333995,0.0228238425948491,0.14830000729286,0.488736809411041,33462,25357,1,1,1,16,donut_15_65,FALSE,"","",-0.0222891919382038,0.00336696252608882,-0.0605361190500808,0.0289333439217278,enrol_year_bac_all_0914
-0.000489338571081799,-0.00179496154207071,0.00407352600423237,0.0047756592938785,0.904382911347251,0.707023743976402,36991,26327,1,1.02605322628628,2.17120686218218,16,donut_baseline,FALSE,"","",-0.00847344953937724,0.00749477239721364,-0.0111552537580726,0.00756533067393116,enrol_anytime_all_0914
-0.000353876686280508,0.0171502954224398,0.00421325756975607,0.013176672252769,0.933063404446308,0.193065130917394,35234,25357,1,1,1,16,donut_baseline,FALSE,"","",-0.0086118615230024,0.00790410815044139,-0.0086759821929874,0.0429765730378671,enrol_anytime_all_0914
0.00194163335947994,0.000991600751348631,0.00362846374330609,0.00436262792053625,0.592572628064199,0.820194853030636,42856,27295,1,1.08583633426212,2.12385430500505,16,donut_15_75,FALSE,"","",-0.00517015557739999,0.00905342229635988,-0.00755914997290243,0.00954235147559969,enrol_anytime_all_0914
0.00286965661317762,0.0236181904603492,0.00398191322653827,0.0111602104408191,0.471110842155372,0.0343205413806602,36716,25357,1,1,1,16,donut_15_75,FALSE,"",**,-0.00493489331083739,0.0106742065371926,0.0017441779963438,0.0454922029243546,enrol_anytime_all_0914
-0.00180902929760629,-0.00304669012493086,0.00432060134041212,0.00508395903816093,0.675436492534779,0.548989441178458,36767,26361,1,1.04869856927303,2.24727633027856,16,donut_15_65,FALSE,"","",-0.010277407924814,0.00665934932960147,-0.0130112498397263,0.00691786958986456,enrol_anytime_all_0914
-0.00172650377538286,0.0182044799917169,0.00462773359114478,0.0164060880076743,0.709090684271404,0.267163949197653,33462,25357,1,1,1,16,donut_15_65,FALSE,"","",-0.0107968616140266,0.00734385406326091,-0.0139514525033248,0.0503604124867586,enrol_anytime_all_0914
-0.00721630500480175,-0.0113752844035924,0.0113304876974411,0.0130548670654331,0.524194732184786,0.383566172205389,36991,26327,1,1.02101593083603,2.25963038788302,16,donut_baseline,FALSE,"","",-0.0294240608917862,0.0149914508821827,-0.0369628238518412,0.0142122550446565,enrol_2_ontime_all_0914
-0.00619158290744659,0.0548330322076929,0.0116484915707778,0.035810756615074,0.595047978704134,0.125722718997838,35234,25357,1,1,1,16,donut_baseline,FALSE,"","",-0.029022626386171,0.0166394605712779,-0.0153560507578521,0.125022115173238,enrol_2_ontime_all_0914
-0.00190205205646987,-0.00545964896069218,0.0102402882383608,0.0119835629940421,0.852647056570536,0.64868138462836,40348,26809,1,1.05364090307577,2.19604635988857,16,donut_15_75,FALSE,"","",-0.021973017003657,0.0181689128907173,-0.0289474324290147,0.0180281345076304,enrol_2_ontime_all_0914
0.00106071911881722,0.0671624819152461,0.010847397043767,0.0293762684117877,0.92210255013318,0.0222376702660557,36716,25357,1,1,1,16,donut_15_75,FALSE,"",**,-0.020200179086966,0.0223216173246005,0.00958499582814213,0.12473996800235,enrol_2_ontime_all_0914
-0.0213016129667587,-0.0263086258274452,0.012939874661694,0.01454440648028,0.0997227276778755,0.0704745646711642,33404,25355,1,0.984328062855715,2.34313460251106,16,donut_15_65,FALSE,*,*,-0.046663767303679,0.0040605413701616,-0.054815662528794,0.00219841087390362,enrol_2_ontime_all_0914
-0.0216645536927342,-0.0107186648758759,0.0126547903253754,0.0440165662642889,0.0869031831506456,0.807606981329015,33462,25357,1,1,1,16,donut_15_65,FALSE,*,"",-0.0464679427304699,0.00313883534500145,-0.0969911347538821,0.0755538050021302,enrol_2_ontime_all_0914
-0.0159999073800172,-0.0197232987190712,0.011618076471733,0.0132938671329005,0.168463924770465,0.137904737489002,21319,20502,1,0.751310371075931,1.71114031235963,16,donut_baseline,FALSE,"","",-0.0387713372646139,0.00677152250457948,-0.0457792782995562,0.00633268086141376,enrol_2_anytime_all_0914
-0.0150302178651169,-0.0214156626519029,0.00763427760889164,0.023693194327671,0.0489782877825387,0.366062209973176,35234,25357,1,1,1,16,donut_baseline,FALSE,**,"",-0.0299934019785446,-0.0000670337516893195,-0.0678543235341381,0.0250229982303323,enrol_2_anytime_all_0914
