coef,coef_bias,se,robust_se,p_value,robust_p_value,n_cont,n_treat,poly,h_bandwidth,b_bandwidth,threshold,donut,controls,sig,robust_sig,ci_lower,ci_upper,robust_ci_lower,robust_ci_upper,outcome
-0.0151051322500932,-0.0150339994930158,0.0099138387112759,0.0306473836539757,0.12759838700927,0.623746478720492,35234,25357,1,1,1,16,TRUE,no_controls,"","",-0.034536256124194,0.00432599162400751,-0.0751028714548082,0.0450348724687767,enrol_3_anytime_all_0914
-0.0146098222152908,-0.0141628023482567,0.00991535727672661,0.0306586162396602,0.140628675715533,0.644115900222691,35234,25357,1,1,1,16,TRUE,gender_only,"","",-0.0340439224776749,0.0048242780470934,-0.0742536901779907,0.0459280854814773,enrol_3_anytime_all_0914
-0.015546800891093,-0.0276822669096963,0.00904518402503409,0.0278604558701,0.0856520322312445,0.320415582142675,35234,25357,1,1,1,16,TRUE,all,*,"",-0.0332753615801598,0.00218175979797385,-0.0822887604150922,0.0269242265956996,enrol_3_anytime_all_0914
-0.0212743712692216,-0.0456268278035452,0.0547265087631541,0.0596540219295025,0.69746864821129,0.444356386533049,25364,21638,1,0.851795299199345,2.18742063955361,16,TRUE,no_controls,"","",-0.128538328445004,0.0859895859065604,-0.16254871078537,0.0712950551782796,quality
0.00938670149917806,-0.0128708964905237,0.0504390270875959,0.0554621955184116,0.852366364330316,0.816486659329103,27172,22670,1,0.897808600379443,2.26464796321355,16,TRUE,gender_only,"","",-0.0894737915925099,0.108247194590866,-0.12157679970661,0.0958350067255631,quality
0.00636198053043586,-0.0115894587553954,0.0489818909848957,0.0563680145910563,0.896657935039539,0.83710067566139,26891,22260,1,0.881963196276596,1.95983516053095,16,TRUE,all,"","",-0.0896425257999598,0.102366486860831,-0.122070767353866,0.0988918498430749,quality
0.00139633300686626,-0.139872225553994,0.0442230590680422,0.132298654798879,0.974811162389562,0.290399324250666,33004,24213,1,1,1,16,TRUE,no_controls,"","",-0.0852808627664965,0.088073528780229,-0.399177588959796,0.119433137851809,quality
0.0160904381991126,-0.11228737617479,0.0439186780605265,0.131342297487907,0.714089815827872,0.392594513650329,33004,24213,1,1,1,16,TRUE,gender_only,"","",-0.0699901707995194,0.102171047197744,-0.369718279251087,0.145143526901507,quality
0.0153759661825754,-0.102766666440927,0.0416241483211763,0.124495407195777,0.711829494266092,0.409107348497998,33004,24213,1,1,1,16,TRUE,all,"","",-0.0662073645269302,0.096959296892081,-0.34677766454465,0.141244331662796,quality
0.00391161589828926,-0.0217718455964473,0.0724420132233998,0.0820531325027567,0.956937944728229,0.790748797555894,17020,18393,1,0.717607738301003,1.66492845826115,16,TRUE,no_controls,"","",-0.138074730019574,0.145897961816153,-0.18259598530185,0.139052294108956,quality_bacyear_plus1
0.0266739205638356,0.00386927361653555,0.0632619880739429,0.0721595909624734,0.673286236804328,0.957237078741015,20296,19638,1,0.770913001336183,1.76523496204686,16,TRUE,gender_only,"","",-0.0973195760610925,0.150667417188764,-0.137563524669912,0.145302071902983,quality_bacyear_plus1
