coef,coef_bias,se,robust_se,p_value,robust_p_value,n_cont,n_treat,poly,h_bandwidth,b_bandwidth,threshold,donut,controls,sig,robust_sig,ci_lower,ci_upper,robust_ci_lower,robust_ci_upper
-0.379299513130356,-0.394712660005276,0.175950758632328,0.177573775132128,0.0311060045567748,0.0262286536648839,7300,13187,1,0.5,1.95983516053095,16,TRUE,FALSE,**,**,-0.724163000049719,-0.0344360262109924,-0.742757259264246,-0.0466680607463053
-0.111034033618616,-0.129819109333951,0.105119816252989,0.108222394472876,0.290848678419114,0.230310794153322,12326,15846,1,0.6,1.95983516053095,16,TRUE,FALSE,"","",-0.317068873474473,0.0950008062372422,-0.341935002500788,0.0822967838328856
-0.0438524490936416,-0.0662340256382237,0.0757905347775736,0.0805553257960531,0.562858698042606,0.410952929498752,17290,18372,1,0.7,1.95983516053095,16,TRUE,FALSE,"","",-0.192401897257686,0.104696999070403,-0.224122464198488,0.0916544129220403
-0.0282247515792733,-0.0545174867344898,0.0600388478534919,0.0665165274077545,0.638277753038906,0.412439536671011,22272,20488,1,0.8,1.95983516053095,16,TRUE,FALSE,"","",-0.145900893372117,0.0894513902135708,-0.184889880453689,0.0758549069847091
-0.00761470508202677,-0.038019330806776,0.050641734272795,0.0587586901660481,0.880477265341001,0.517604867023875,27172,22706,1,0.9,1.95983516053095,16,TRUE,FALSE,"","",-0.106872504256705,0.0916430940926514,-0.15318636353223,0.0771477019186783
0.00139633300685205,-0.0334726641634546,0.0442230590680426,0.0538990493718549,0.974811162389819,0.534583088534696,33004,24213,1,1,1.95983516053095,16,TRUE,FALSE,"","",-0.0852808627665114,0.0880735287802155,-0.13911480093229,0.0721694726053809
0.0106320298423057,-0.0290031188914739,0.039560494733165,0.0506812498099369,0.788119214943056,0.567142277498832,39617,26078,1,1.1,1.95983516053095,16,TRUE,FALSE,"","",-0.0669065398346976,0.088170599519309,-0.12833836851895,0.0703321307360024
0.018111048062412,-0.0265227798745862,0.0360634709036288,0.0484889615198902,0.615527370031556,0.584388396184779,46266,27859,1,1.2,1.95983516053095,16,TRUE,FALSE,"","",-0.0525733549087004,0.0887954510335245,-0.121561144453571,0.0685155847043985
0.0214552874800766,-0.0285363714529687,0.0332888122620969,0.0469159169476771,0.519238639349958,0.543024999382417,52437,29334,1,1.3,1.95983516053095,16,TRUE,FALSE,"","",-0.0437907845536333,0.0867013595137866,-0.120491568670416,0.0634188257644784
0.0246458756254775,-0.0310188008353087,0.0310502708926025,0.045793552213063,0.427346178433247,0.49817645844115,59105,30776,1,1.4,1.95983516053095,16,TRUE,FALSE,"","",-0.0362126553240234,0.0855044065749784,-0.120774163172912,0.0587365615022947
0.0288245970001881,-0.0327898757876994,0.0292146822452537,0.0450210629085097,0.323815411775382,0.466415883621552,66557,31860,1,1.5,1.95983516053095,16,TRUE,FALSE,"","",-0.028436180200509,0.0860853742008853,-0.121031159088378,0.0554514075129796
0.0356914432196014,-0.0322221052419316,0.0276653630670492,0.0445369939596495,0.197011443451602,0.469378406320669,75128,33145,1,1.6,1.95983516053095,16,TRUE,FALSE,"","",-0.018532668391815,0.0899155548310178,-0.119514613402845,0.0550704029189815
0.0434436220108054,-0.031054070931642,0.026354987904239,0.0443242485408682,0.0992701495627923,0.483545602791947,83336,34280,1,1.7,1.95983516053095,16,TRUE,FALSE,*,"",-0.00821215428150296,0.0950993983031138,-0.117929598071744,0.0558214562084596
0.0510216002092818,-0.0304652240500758,0.0252158244215481,0.0443949734421844,0.0430323283492214,0.492567210336857,91688,35264,1,1.8,1.95983516053095,16,TRUE,FALSE,**,"",0.00159858434304758,0.100444616075516,-0.117479371996757,0.0565489238966056
0.0586036464754223,-0.0302642687844958,0.0242154698990599,0.0447731815829596,0.0155166134531772,0.499074706707133,100552,36244,1,1.9,1.95983516053095,16,TRUE,FALSE,**,"",0.0111413254732648,0.10606596747758,-0.118019704687097,0.0574911671181049
0.0664274399999165,-0.0313068611484368,0.0232548089038902,0.045637578138684,0.00428335457423696,0.492720258352248,118626,36889,1,2,1.95983516053095,16,TRUE,FALSE,***,"",0.0208480145482917,0.112006865451541,-0.120756514300257,0.0581427920033838
-1.41593328373258,-1.41761579994485,1.42107367117415,1.4215172999672,0.319064214102906,0.318640557528678,7300,13187,2,0.5,1.95983516053095,16,TRUE,FALSE,"","",-4.20123767923392,1.36937111176875,-4.20378970788056,1.36855810799085
-1.54502902973493,-1.54728633292501,0.59247273997817,0.593864574093308,0.00911357871859079,0.00917528172256958,12326,15846,2,0.6,1.95983516053095,16,TRUE,FALSE,***,***,-2.70627560009215,-0.38378245937772,-2.7112608981479,-0.383311767702128
-0.68123588081491,-0.684133845695726,0.343285287718156,0.346279115365082,0.0472045963856671,0.0481919730733529,17290,18372,2,0.7,1.95983516053095,16,TRUE,FALSE,**,**,-1.3540750447425,-0.00839671688732491,-1.36284091181129,-0.00542677958016613
-0.281790829962091,-0.285450093904373,0.22882468229597,0.234142465379036,0.218146969444349,0.222794871105488,22272,20488,2,0.8,1.95983516053095,16,TRUE,FALSE,"","",-0.730287207262193,0.16670554733801,-0.744369326047284,0.173469138238537
-0.218523839809464,-0.223024953246764,0.169321636146635,0.177414383516424,0.196847874133505,0.208722872541723,27172,22706,2,0.9,1.95983516053095,16,TRUE,FALSE,"","",-0.550394246656869,0.113346567037941,-0.570757144938955,0.124707238445427
-0.1398722255542,-0.145353773823501,0.132298654798878,0.143720903752184,0.290399324249953,0.311843490748289,33004,24213,2,1,1.95983516053095,16,TRUE,FALSE,"","",-0.399177588960001,0.119433137851601,-0.427046745177781,0.136339197530778
-0.102402456109175,-0.108969965042022,0.10842564701029,0.123451823469811,0.344940429862093,0.377402582761918,39617,26078,2,1.1,1.95983516053095,16,TRUE,FALSE,"","",-0.314916724249343,0.110111812030994,-0.350935539042851,0.132995608958808
-0.0740884152531436,-0.081872792830282,0.0920040349890342,0.110691745125677,0.420661845455594,0.459514348798156,46266,27859,2,1.2,1.95983516053095,16,TRUE,FALSE,"","",-0.254416323831651,0.106239493325364,-0.298828613276609,0.135083027616045
-0.0468132137946498,-0.0559777213460535,0.0799841974949397,0.102259462029994,0.558358933674464,0.584097964957591,52437,29334,2,1.3,1.95983516053095,16,TRUE,FALSE,"","",-0.203582240884732,0.109955813295432,-0.256406266924841,0.144450824232734
-0.0309888825199494,-0.0416601192413992,0.0710632203931986,0.096687845115905,0.662782430475176,0.666561187651896,59105,30776,2,1.4,1.95983516053095,16,TRUE,FALSE,"","",-0.170272794490619,0.10829502945072,-0.231168295668573,0.147848057185775
-0.0259412917687882,-0.0382580469142226,0.064155319724627,0.0929403411908379,0.685954351216655,0.680602639217643,66557,31860,2,1.5,1.95983516053095,16,TRUE,FALSE,"","",-0.151685718429057,0.0998031348914808,-0.220421115648265,0.14390502181982
-0.0315856836242574,-0.0457258572382671,0.0585763460974985,0.0904579227850638,0.589733338821737,0.613212532445367,75128,33145,2,1.6,1.95983516053095,16,TRUE,FALSE,"","",-0.146395321975354,0.0832239547268397,-0.223023385896992,0.131571671420458
-0.036114836858232,-0.0522481459927491,0.0540546527263329,0.0890409977830276,0.504058858599153,0.55734642160924,83336,34280,2,1.7,1.95983516053095,16,TRUE,FALSE,"","",-0.142061956201844,0.0698322824853804,-0.226768501647483,0.122272209661985
-0.0361596273417604,-0.0545226715599512,0.0502344193118122,0.0886641470869238,0.471637206612304,0.538597764688742,91688,35264,2,1.8,1.95983516053095,16,TRUE,FALSE,"","",-0.134619089192912,0.0622998345093915,-0.228304399850322,0.119259056730419
-0.0343353365945234,-0.0551272995688947,0.047023562448473,0.0894702162110446,0.465284432097269,0.537793858873416,100552,36244,2,1.9,1.95983516053095,16,TRUE,FALSE,"","",-0.12650151899353,0.0578308458044837,-0.230488923342542,0.120234324204753
-0.0301107950133854,-0.0541564154824386,0.0439114126054021,0.0923204710818051,0.492891686527228,0.557463453406263,118626,36889,2,2,1.95983516053095,16,TRUE,FALSE,"","",-0.116177163719974,0.0559555736932027,-0.235104538802777,0.1267917078379
